has_preamble,preamble_text,question,answer,subject,question_type,form,difficulty,subject_topic
Yes,A parallel combination of a $5 \Omega$ resistor and a resistor with resistance $R$ is connected to a $10 \mathrm{~V}$ power source. Find $R$ for the given situation.,The power dissipated in the resistor with resistance $R$ equals half the power dissipated in the $5 \Omega$ resistor.,"$\quad 10 \Omega$
$$
R=V^{2} /(0.5 P)=100 V^{2} \div\left(0.5 \times 100 V^{2} \div 5 \Omega\right)=10 \Omega
$$",Physics,1,NY,NY,NY
Yes,A parallel combination of a $5 \Omega$ resistor and a resistor with resistance $R$ is connected to a $10 \mathrm{~V}$ power source. Find $R$ for the given situation.,The power dissipated in the resistor with resistance $R$ equals one fifth the power dissipated in the $5 \Omega$ resistor.,"$\quad 25 \Omega$
$$
R=V^{2} /(0.2 P)=100 V^{2} \div\left(0.2 \times 100 V^{2} \div 5 \Omega\right)=25 \Omega
$$",Physics,1,NY,NY,NY
Yes,A parallel combination of a $5 \Omega$ resistor and a resistor with resistance $R$ is connected to a $10 \mathrm{~V}$ power source. Find $R$ for the given situation.,The power dissipated in the resistor with resistance $R$ equals twice the power dissipated in the $5 \Omega$ resistor.,"$\quad 2.5 \Omega$
$$
R=V^{2} /(2 P)=100 V^{2} \div\left(2 \times 100 V^{2} \div 5 \Omega\right)=2.5 \Omega
$$",Physics,1,NY,NY,NY
Yes,"Consider the following standard enthalpies of formation in $\mathrm{kJmol}^{-1}$.
$$
\mathrm{CO}_{2(\mathrm{~g})}-394 ; \quad \mathrm{H}_{2} \mathrm{O}_{(\mathrm{l})} \quad-286 ; \quad \mathrm{H}_{2} \mathrm{O}_{(\mathrm{g})}-242 ; \quad \mathrm{CO}_{(\mathrm{g})} \quad-111 .
$$",Calculate the heat required to convert $18 \mathrm{~g}$ of water to steam.,"$$
\begin{array}{rlll}
\mathrm{H} & =\quad 1.0, & \mathrm{O} & = \\
& 18 \mathrm{~g} \mathrm{H}_{2} \mathrm{O} & = & 16.0 \\
& \mathrm{H}_{2} \mathrm{O}_{(\mathrm{l})} & = & \mathrm{H}_{2} \mathrm{O}_{(\mathrm{g})} \\
& \Delta \mathrm{Hr} & = & -242-(-286)=44 \mathrm{kJmol}^{-1} .
\end{array}
$$",Chemistry,1,NY,NY,NY
Yes,"Consider the following standard enthalpies of formation in $\mathrm{kJmol}^{-1}$.
$$
\mathrm{CO}_{2(\mathrm{~g})}-394 ; \quad \mathrm{H}_{2} \mathrm{O}_{(\mathrm{l})} \quad-286 ; \quad \mathrm{H}_{2} \mathrm{O}_{(\mathrm{g})}-242 ; \quad \mathrm{CO}_{(\mathrm{g})} \quad-111 .
$$",Calculate the enthalpy change for the oxidation of a mole of carbon (II) oxide to carbon (IV) oxide by air.,"$$
\begin{aligned}
& \mathrm{CO}+\frac{1}{2} \mathrm{O}_{2} \rightarrow \mathrm{CO}_{2} \\
& \Delta \mathrm{Hr}=-394-(-111)=-283 \mathrm{kJmol}^{-1} .
\end{aligned}
$$",Chemistry,1,NY,NY,NY
Yes,"Consider the following standard enthalpies of formation in $\mathrm{kJmol}^{-1}$.
$$
\mathrm{CO}_{2(\mathrm{~g})}-394 ; \quad \mathrm{H}_{2} \mathrm{O}_{(\mathrm{l})} \quad-286 ; \quad \mathrm{H}_{2} \mathrm{O}_{(\mathrm{g})}-242 ; \quad \mathrm{CO}_{(\mathrm{g})} \quad-111 .
$$",Calculate the enthalpy change for the oxidation of a mole of carbon (II) oxide to carbon (IV) oxide by steam.,"$\mathrm{CO}+\mathrm{H}_{2} \mathrm{O} \rightarrow \mathrm{CO}_{2}+\mathrm{H}_{2}$
$\Delta \mathrm{Hr}=-394-(-111-242)$
4 
$$
\begin{array}{ll}
= & -394+353 \\
= & -41 \mathrm{kJmol}^{-1} .
\end{array}
$$",Chemistry,1,NY,NY,NY
Yes,Find the measure in degrees of an angle such that,12 times its complement is $20^{\circ}$ greater than its supplement,"$80^{\circ} \quad[12(90-\mathrm{x})=(180-\mathrm{x})+20,1080-200=11 \mathrm{x}, 880=11 \mathrm{x}, \mathrm{x}=80]$",Mathematics,1,NY,NY,NY
Yes,Find the measure in degrees of an angle such that,its supplement is thrice its complement,"$45^{\circ} \quad[180-\mathrm{x}=3(90-\mathrm{x}), 2 \mathrm{x}=270-180=90, \mathrm{x}=45]$",Mathematics,1,NY,NY,NY
Yes,Find the measure in degrees of an angle such that,thrice its complement is 10 less than its supplement,"$50^{\circ}$
$[3(90-x)+10=180-x, 90+10=2 x, x=50]$",Mathematics,1,NY,NY,NY
No,,"In animals, the natural inborn resistance to certain infections is called Innate Immunity. It forms the First Line of an organism's Defense against invading pathogens. Give one each of the main First Line of Defense in mammals.","a) The Skin:
b) Mucus Membranes
c) Mammary Glands
d) Gastrointestinal Tract
e) Urinogenital Tract",Biology,1,NY,NY,NY
Yes,The temperature of a black body is varied from an initial value of $100 K$. Find the ratio of the wavelength of maximum emission intensity at the given temperature $T$ to the corresponding wavelength at $100 \mathrm{~K}$.,$T=-73^{\circ} \mathrm{C}$,"$1 / 2$
$$
\lambda_{200} / \lambda_{100}=100 K \div 200 K=1 / 2
$$",Physics,1,NY,NY,NY
Yes,The temperature of a black body is varied from an initial value of $100 K$. Find the ratio of the wavelength of maximum emission intensity at the given temperature $T$ to the corresponding wavelength at $100 \mathrm{~K}$.,$T=-223^{\circ} \mathrm{C}$,"2
$$
\lambda_{50} / \lambda_{100}=100 K \div 50 K=2
$$",Physics,1,NY,NY,NY
Yes,The temperature of a black body is varied from an initial value of $100 K$. Find the ratio of the wavelength of maximum emission intensity at the given temperature $T$ to the corresponding wavelength at $100 \mathrm{~K}$.,$T=127^{\circ} \mathrm{C}$,"$1 / 4$
$$
\lambda_{200} / \lambda_{100}=100 K \div 400 K=1 / 4
$$",Physics,1,NY,NY,NY
Yes,Explain the following terms.,Population density.,The number of individuals of the same species per unit area at a given time.,Biology,1,NY,NY,NY
Yes,Explain the following terms.,Decomposers,"Organisms that feed on or break down dead remains, or waste products of other organisms/ Organisms that convert organic remains into simple inorganic substances.",Biology,1,NY,NY,NY
Yes,Explain the following terms.,Pyramid of numbers,A diagrammatic representation of the numbers of organisms at the different trophic levels in a food chain.,Biology,1,NY,NY,NY
Yes,Solve the linear equation:,$\mathrm{x} / 3+\mathrm{x} / 2=5 / 6$,$\quad x=1$,Mathematics,1,NY,NY,NY
Yes,Solve the linear equation:,$\mathrm{x} / 4-1=\mathrm{x} / 5$,"$\quad x=20 \quad[5 x-20=4 x, x=20]$",Mathematics,1,NY,NY,NY
Yes,Solve the linear equation:,$x / 5-1 / 2=x / 6$,"$x=15 \quad[6 \mathrm{x}-15=5 \mathrm{x}, \mathrm{x}=15]$",Mathematics,1,NY,NY,NY
No,,State Boyle's law.,The volume of a given mass of a gas at a given temperature varies inversely with the (applied) pressure.,Chemistry,1,NY,NY,NY
No,,State Avogadro's law.,Equal volumes of any two gases at the same temperature and pressure contain the same number of molecules.,Chemistry,1,NY,NY,NY
No,,"State Graham's law of effusion, sometimes called law of Diffusion.",The rate of effusion/diffusion of a gas is inversely proportional to the square root of the molecular weight/density of the gas at constant temperature and pressure.,Chemistry,1,NY,NY,NY
Yes,Current $I$ in amperes through a $5 \mathrm{mH}$ inductor is varying with time $t$ in seconds as $I=0.5 t^{2}+2 t$,What is the initial potential difference across the inductor?,"$\quad 10 \mathrm{mV}$
$$
V=L \mathbb{d} I / d t=5 \mathrm{mH} \times 2 \mathrm{~A} / \mathrm{s}=10 \mathrm{mV}
$$",Physics,1,NY,NY,NY
Yes,Current $I$ in amperes through a $5 \mathrm{mH}$ inductor is varying with time $t$ in seconds as $I=0.5 t^{2}+2 t$,Find the potential difference across the inductor $1 s$ after the initial moment.,"$15 \mathrm{mV}$
$$
V=L \mathbb{d} I / d t=5 \mathrm{mH} \times\left(1 \mathrm{~A} / \mathrm{s}^{2} \times 1 \mathrm{~s}+2 \mathrm{~A} / \mathrm{s}\right)=15 \mathrm{mV}
$$",Physics,1,NY,NY,NY
Yes,Current $I$ in amperes through a $5 \mathrm{mH}$ inductor is varying with time $t$ in seconds as $I=0.5 t^{2}+2 t$,At what time is the potential difference $100 \mathrm{mV}$ ?,"$18 s$
$$
t=(V / L-2 A / s) /\left(1 A / s^{2}\right)=18 s
$$",Physics,1,NY,NY,NY
No,,What name is given to the gaps in the membrane of the nucleus that permit the passage of large molecules?,Nuclear pore,Biology,1,NY,NY,NY
No,,What name is given to the jelly-like nuclear sap of the nucleus?,Nucleoplasm / Karyoplasm,Biology,1,NY,NY,NY
No,,Name the structure in the nucleus that condenses during cell division to form chromosomes.,Chromatin,Biology,1,NY,NY,NY
Yes,Evaluate the polynomial expression for the given values for $\mathrm{x}$ and $\mathrm{y}$,"$x^{2}-2 x y-y^{2}$, for $x=3, y=-3$",$18 \quad[9-2(-9)-9=18]$,Mathematics,1,NY,NY,NY
Yes,Evaluate the polynomial expression for the given values for $\mathrm{x}$ and $\mathrm{y}$,"$2 x^{2}-3 x y+y^{2}$, for $x=-4, y=-3$",$5 \quad[2(16)-3(12)+9=32-36+9=5]$,Mathematics,1,NY,NY,NY
Yes,Evaluate the polynomial expression for the given values for $\mathrm{x}$ and $\mathrm{y}$,"$3 x^{2}+2 x y-2 y^{2}$, for $x=3, y=5$",$\quad 7 \quad[3(9)+2(15)-2(25)=27+30-50=7]$,Mathematics,1,NY,NY,NY
No,,Calculate the mass of $\mathrm{H}_{2} \mathrm{O}$ discharged by 0.3 Faradays charge when dilute $\mathrm{NaCl}$ solution is electrolyzed using carbon electrodes. Give your answer to one place of decimal.,"$\quad 2 \mathrm{H}_{2} \mathrm{O}+4 \mathrm{~F} \rightarrow 2 \mathrm{H}_{2}+\mathrm{O}_{2}$
Therefore, $4 \mathrm{~F} \equiv \quad(2 * 18) \mathrm{g}$ of water
Therefore, $0.3 \mathrm{~F} \equiv \quad 0.3 / 4 * 2 * 18 \quad=\quad 2.7 \mathrm{~g}$",Chemistry,1,NY,NY,NY
No,,Calculate the volume of oxygen that will be evolved in the electrolysis of dilute $\mathrm{H}_{2} \mathrm{SO}_{4}$ using carbon electrodes after passing $0.32 \mathrm{~F}$ of charge through the electrolytic cell. Give your answer to two places of decimal. Molar volume of a gas is $22.4 \mathrm{dm}^{3}$ at $\mathrm{STP}$.,"$2 \mathrm{H}_{2} \mathrm{O}+4 \mathrm{~F} \quad \rightarrow \quad 2 \mathrm{H}_{2}+\mathrm{O}_{2}$
$4 \mathrm{~F} \equiv 22.4 \mathrm{dm}^{3}$ of $\mathrm{O}_{2}$ at $\mathrm{STP}$
$0.32 \mathrm{~F} \equiv 0.32 / 4 * 22.4=1.79 \mathrm{dm}^{3}$.",Chemistry,1,NY,NY,NY
No,,Calculate the charge required to be passed through an electrolytic cell containing molten $\mathrm{KBr}$ in order to decompose $29.75 \mathrm{~g}$ of the $\mathrm{KBr}$. Give your answer to two places of decimal. $\mathrm{K}=39.0 ; \quad \mathrm{Br}=$ 80.0,"$\quad \mathrm{KBr}+1 \mathrm{~F} \rightarrow \mathrm{K} \quad+\quad 1 / 2 \mathrm{Br}_{2}$.
$$
\begin{array}{llll}
(39+80) \mathrm{KBr} & \equiv & 1 \mathrm{~F} \\
119 \mathrm{KBr} & \equiv & 1 \mathrm{~F} \\
29.75 \mathrm{KBr} & = & 29.75 / 119 * 1 \mathrm{~F}= & 0.25 \mathrm{~F} .
\end{array}
$$",Chemistry,1,NY,NY,NY
No,,Find the magnification of a real object $30 \mathrm{~cm}$ from a converging lens with a focal length of $10 \mathrm{~cm}$.,"$0.5$
$$
M=v / u=f /(u-f)=1 / 2
$$",Physics,1,NY,NY,NY
No,,Find the magnification of a real object $5 \mathrm{~cm}$ from a converging lens with a focal length of $10 \mathrm{~cm}$.,"$\quad-2$
Or "" 2 and virtual"" but not "" $2 . 0""$
$$
M=v / u=f /(u-f)=-2
$$",Physics,1,NY,NY,NY
No,,Find the magnification of a real object $30 \mathrm{~cm}$ from a diverging lens with a focal length of $10 \mathrm{~cm}$.,"$\quad-0.25$
$$
M=v / u=f /(u-f)=-1 / 4
$$",Physics,1,NY,NY,NY
Yes,State whether the following are continuous or discontinuous variation.,Skin colour.,Continuous variation,Biology,1,NY,NY,NY
Yes,State whether the following are continuous or discontinuous variation.,Blood groups.,Discontinuous variation,Biology,1,NY,NY,NY
Yes,State whether the following are continuous or discontinuous variation.,Haemophilia.,Discontinuous variation,Biology,1,NY,NY,NY
Yes,Simplify the numerical expression:,$4 \sqrt{8}-\sqrt{128}+2 \sqrt{32}-3 \sqrt{18}$,$-\sqrt{2} \quad[8 \sqrt{2}-8 \sqrt{2}+8 \sqrt{2}-9 \sqrt{2}=-\sqrt{2}]$,Mathematics,1,NY,NY,NY
Yes,Simplify the numerical expression:,$3 \sqrt{12}-2 \sqrt{48}+4 \sqrt{75}-3 \sqrt{27}$,$9 \sqrt{3} \quad[6 \sqrt{3}-8 \sqrt{3}+20 \sqrt{3}-9 \sqrt{3}=9 \sqrt{3}]$,Mathematics,1,NY,NY,NY
Yes,Simplify the numerical expression:,$6 \sqrt{28}-3 \sqrt{63}+\sqrt{112}-2 \sqrt{175}$,$-3 \sqrt{7} \quad[12 \sqrt{7}-9 \sqrt{7}+4 \sqrt{7}-10 \sqrt{7}=-3 \sqrt{7}]$,Mathematics,1,NY,NY,NY
No,,Give the formal name of the heat change when a mole of $\mathrm{H}^{+}$ions are neutralized by a mole of $\mathrm{OH}^{-}$ ions under standard conditions.,Standard Enthalpy of Neutralization.,Chemistry,1,NY,NY,NY
No,,Explain why the standard enthalpy of neutralization of a weak acid is less than that of a strong acid.,Some energy is required to ionize the proton from the acid before it is neutralized.,Chemistry,1,NY,NY,NY
No,,"Why are the standard enthalpies of neutralization of $\mathrm{HCl}$ and $\mathrm{HNO}_{3}$ the same, despite the fact that they are different compounds?
are different compounds?",$\mathrm{HCl}$ and $\mathrm{HNO}_{3}$ are strong acids and are fully ionized in water.,Chemistry,1,NY,NY,NY
No,,Find the reactance of a $5 \mu \mathrm{F}$ capacitor at an angular frequency of $400 \mathrm{rad} / \mathrm{s}$.,"$\quad 500 \Omega$
$$
X_{C}=1 / \omega C=1 /\left(400 \mathrm{rad} / \mathrm{s} \times 5 \times 10^{-6} \mathrm{~F}\right)=500 \Omega
$$",Physics,1,NY,NY,NY
No,,Find the reactance of a $5 \mu \mathrm{H}$ inductor at an angular frequency of $400 \mathrm{rad} / \mathrm{s}$.,"$\quad 0.002 \Omega=2 m \Omega$
$$
X_{L}=\omega L=400 \mathrm{rad} / \mathrm{s} \times 5 \times 10^{-6} H=0.002 \Omega
$$",Physics,1,NY,NY,NY
No,,Find the reactance of a $20 \mu \mathrm{F}$ capacitor at an angular frequency of $500 \mathrm{rad} / \mathrm{s}$.,"$\quad 100 \Omega$
$$
X_{C}=1 / \omega C=1 /\left(500 \mathrm{rad} / \mathrm{s} \times 20 \times 10^{-6} \mathrm{~F}\right)=100 \Omega
$$",Physics,1,NY,NY,NY
Yes,Explain how the following structures adapt the leaf of plants to photosynthesis.,Stomata,Allows for the intake of $\mathrm{CO}_{2}$ that is a raw material needed for photosynthesis.,Biology,1,NY,NY,NY
Yes,Explain how the following structures adapt the leaf of plants to photosynthesis.,Veins,Transport water which is also a raw material to reach various parts of the leaf.,Biology,1,NY,NY,NY
Yes,Explain how the following structures adapt the leaf of plants to photosynthesis.,Spongy mesophyll,Possesses large intercellular spaces that enable carbon dioxide to diffuse to the chlorophyllous cells.,Biology,1,NY,NY,NY
No,,"A shirt is on sale at $40 \%$ off the original price. If the sale price is GHS 42, find the original price.","GHS 70
$$
[60 x / 100=42, x=(42) 100 / 60=70]
$$",Mathematics,1,NY,NY,NY
No,,"A new car costs $125 \%$ what it cost four years ago. If a new car now costs GHS 32,000 , find the price of the car four years ago.","GHS $25,600 \quad[5 x / 4=32,000, x=4(32,000) / 5=4(6400)=25,600]$",Mathematics,1,NY,NY,NY
No,,"After a $25 \%$ price reduction, a laptop is sold for GHS 1440 . Find the original price.","GHS 1920
$$
[(3 x / 4)=1440, x=4(1440) / 3=4(480)=1920]
$$",Mathematics,1,NY,NY,NY
No,,Explain why amines are regarded as organic bases.,They contain nitrogen with an unpaired electron. The nitrogen can accept a proton,Chemistry,1,NY,NY,NY
No,,Explain why dimethylamine is expected to be a stronger base than methylamine.,The methyl group is electron donating thus increasing the charge density on the nitrogen. Dimethylamine has two of the methyl group while methylamine has only one.,Chemistry,1,NY,NY,NY
No,,"If aniline which is phenylamine, is weaker than methylamine, what does this imply?","In aniline/phenylamine, the phenyl group is acting as an electron withdrawing group.",Chemistry,1,NY,NY,NY
Yes,The cable of an arc welder carries current to a welding electrode. The cable lies in a region where the intensity of the terrestrial magnetic field is $50 \mu T$.,Find the magnitude of the magnetic force on a $1 m$ length of the cable when it lies parallel to the terrestrial field and carries a current of $20 \mathrm{~A}$.,0,Physics,1,NY,NY,NY
Yes,The cable of an arc welder carries current to a welding electrode. The cable lies in a region where the intensity of the terrestrial magnetic field is $50 \mu T$.,Find the magnitude of the magnetic force on a $1 \mathrm{~m}$ length of the cable when it lies perpendicular to the terrestrial field and carries a current of $20 \mathrm{~A}$.,"$\quad 1 m N=0.001 N$
$$
F=I B L \sin \theta=1 m N
$$",Physics,1,NY,NY,NY
Yes,The cable of an arc welder carries current to a welding electrode. The cable lies in a region where the intensity of the terrestrial magnetic field is $50 \mu T$.,Find the magnitude of the magnetic force on a $1 \mathrm{~m}$ length of the cable when it lies at $30^{\circ}$ to the terrestrial field and carries a current of $20 \mathrm{~A}$.,"$\quad 0.5 \mathrm{mN}$
$$
F=I B L \sin \theta=0.5 \mathrm{mN}
$$",Physics,1,NY,NY,NY
Yes,A uniform meter rule is balanced on a knife edge at the $30 \mathrm{~cm}$ mark when a $40 \mathrm{~g}$ mass is suspended at the $0 \mathrm{~cm}$ mark.,Find the mass of the meter rule.,$60 \mathrm{~g} \quad\left[m=m_{1} l_{1} /\left(50 \mathrm{~cm}-l_{1}\right)=40 \mathrm{~g} \times 30 \mathrm{~cm} \div 20 \mathrm{~cm}=60 \mathrm{~g}\right]$,Physics,1,NY,NY,NY
Yes,A uniform meter rule is balanced on a knife edge at the $30 \mathrm{~cm}$ mark when a $40 \mathrm{~g}$ mass is suspended at the $0 \mathrm{~cm}$ mark.,The mass of the meter rule is $60 \mathrm{~g}$. Find the position of the knife edge required for balance when the $40 \mathrm{~g}$ mass is replaced with a $20 g$ mass.,$\quad 37.5 \mathrm{~cm}\left[l_{1}=50 \mathrm{~cm} \times 60 \mathrm{~g} \div(20 \mathrm{~g}+60 \mathrm{~g})=37.5 \mathrm{~cm}\right]$,Physics,1,NY,NY,NY
Yes,A uniform meter rule is balanced on a knife edge at the $30 \mathrm{~cm}$ mark when a $40 \mathrm{~g}$ mass is suspended at the $0 \mathrm{~cm}$ mark.,Find the mass required at the $0 \mathrm{~cm}$ mark for balance when the knife edge is moved to the $40 \mathrm{~cm}$ mark.,$15 \mathrm{~g} \quad\left[m_{1}=60 \mathrm{~g} \times 10 \mathrm{~cm} \div 40 \mathrm{~cm}=15 \mathrm{~g}\right]$,Physics,1,NY,NY,NY
Yes,Find the coordinates of the midpoints of the sides of a triangle whose vertices are:,"$\mathrm{~A}(0,0), \mathrm{B}(8,0)$ and $\mathrm{C}(0,6)$","$(4,0),(4,3)$ and $(0,3)$",Mathematics,1,NY,NY,NY
Yes,Find the coordinates of the midpoints of the sides of a triangle whose vertices are:,"$\mathrm{~A}(12,0), \mathrm{B}(0,-4)$ and $\mathrm{C}(-6,2)$","$(6,-2),(-3,-1)$ and $(3,1)$",Mathematics,1,NY,NY,NY
Yes,Find the coordinates of the midpoints of the sides of a triangle whose vertices are:,"$\mathrm{~A}(3,5), \mathrm{B}(5,7)$ and $\mathrm{C}(7,11)$","$(4,6),(6,9)$ and $(5,8)$",Mathematics,1,NY,NY,NY
No,,What arises from the activity of the lateral meristem?,The activity of the lateral meristem results in the growth in the thickness of the plant body.,Biology,1,NY,NY,NY
No,,What is heterophylly?,It is the presence of leaves of more than one shape on a plant.,Biology,1,NY,NY,NY
No,,What are scramblers in botany?,Scramblers are plants with weak stem and they usually lean or need a support.,Biology,1,NY,NY,NY
No,,Give the hybridization of the central atom in the $\mathrm{PCl}_{3}$ molecule.,$\mathrm{sp}^{3} \quad$ (just like $\mathrm{PH}_{3}$ ),Chemistry,1,NY,NY,NY
No,,Give the hybridization of the carbon of a carbonyl group.,$\quad \mathrm{sp}^{2}$,Chemistry,1,NY,NY,NY
No,,Give the hybridization of the carbon in carbon (II) oxide.,$s p$,Chemistry,1,NY,NY,NY
No,,Determine the focal length of a converging lens which forms a real image with a magnification of 4 of an object placed $10 \mathrm{~cm}$ from the lens.,$8 \mathrm{~cm} \quad[f=u M /(M+1)=10 \mathrm{~cm} \times 4 / 5=8 \mathrm{~cm}]$,Physics,1,NY,NY,NY
No,,Determine the focal length of a converging lens which forms a real image with a magnification of 2 of an object placed $24 \mathrm{~cm}$ from the lens.,$16 \mathrm{~cm} \quad[f=u M /(M+1)=12 \mathrm{~cm} \times 2 / 3=16 \mathrm{~cm}]$,Physics,1,NY,NY,NY
No,,Determine the focal length of a converging lens which forms a real image with a magnification of 6 of an object placed $14 \mathrm{~cm}$ from the lens.,$12 \mathrm{~cm} \quad[f=u M /(M+1)=14 \mathrm{~cm} \times 6 / 7=12 \mathrm{~cm}]$,Physics,1,NY,NY,NY
Yes,Name the quadrant in which the angular measure lies.,$5 \pi / 12$ radians,First Quadrant,Mathematics,1,NY,NY,NY
Yes,Name the quadrant in which the angular measure lies.,$15 \pi / 12$ radians,Third Quadrant,Mathematics,1,NY,NY,NY
Yes,Name the quadrant in which the angular measure lies.,$5 \pi / 8$ radians,Second Quadrant,Mathematics,1,NY,NY,NY
No,,What name is given to natural selection which favours a trait that benefits related members of a group?,Kin Selection,Biology,1,NY,NY,NY
No,,Name the type of selection in which the forces determined by mate choice act to cause one genotype to mate more frequently than another.,Sexual selection,Biology,1,NY,NY,NY
